tsiwew,ᒌᐁᐧᐤ,"it is calm
tsiweyu+w,ᒌᐁᐧᔮᐤ,"it is very calm
tsi+yu+hu+w,ᒋᔮᐦᐋᐤ,"s/he is late
tsi+yu+wi+si+si+w,ᒋᔭᐃᐧᓯᓯᐤ,"it holds little (e.g. pipe
tsi+yekwu+ts,ᒋᔦᑲᐧᐨ,"opposite of expected
tsotsos,ᒎᒎᐢ,"baby's soother
tso+htsonu+mu+so+w,ᒍᐦᒎᓇᒫᓱᐤ,"he masturbates"
tso+htsosi+mu+pos,ᒍᐦᒎᓯᒫᐴᐢ,"milk; small amount of milk; literally: "breast liquid""
tso+htsosi+s,ᒍᐦᒎᓯᐢ,"nipple (of a breast); small breast / Tootoosis [personal and family name]"
tsohku+p,ᒎᐦᑳᑊ,"person with wide-open eyes"
tsohku+pi+si+w,ᒎᐦᑳᐱᓯᐤ,"s/he opens his/her own eyes a little
tso+wehi+ku+nu+pi+sis,ᒍᐁᐧᐦᐃᑲᓈᐱᓰᐢ,"dragonfly"
tso+wehku+htew,ᒍᐁᐧᐦᑲᐦᑌᐤ,"it hisses as it cooks; it makes a sizzling sound while cooking"
tso+wehku+nu+pi+sis,ᒍᐁᐧᐦᑲᓈᐱᓰᐢ,"dragonfly; helicopter"
tso+wehku+so+w,ᒍᐁᐧᐦᑲᓱᐤ,"it hisses as it cooks; it makes a sizzling sound while cooking"
tso+weko+tsi+n,ᒍᐁᐧᑯᒋᐣ,"it makes a sizzling or whistling sound like a spinning top"
tso+weski+htew,ᒍᐁᐧᐢᑭᐦᑌᐤ,"s/he has ringing ears"
etsu+tsu+w,ᐁᒐᒐᐤ,"just barely
etsi+ku+,ᐁᒋᑲ,"what is this!; and so it appears that"
etsi+ku+ u+nu+,ᐁᒋᑲ ᐊᓇ,"what is that! so that's it"
etsi+ku+ u+ni+,ᐁᒋᑲ ᐊᓂ,"as it turns out
etsi+ku+ u+ni+mu+,ᐁᒋᑲ ᐊᓂᒪ,"what is that! so that's it"
etsi+ku+ omu+,ᐁᒋᑲ ᐆᒪ,"what is this! and so it appears"
etsi+kwe,ᐁᒋᑫᐧ,"I guess
ehu+,ᐁᐦᐊ,"yes"
ehe,ᐁᐦᐁ,"yes"
ehehe u+hey,ᐁᐦᐁᐦᐁ ᐊᐦᐁᕀ,"woe betide! oh grief! [discourse expression indicating grave regret]"
ehey,ᐁᐦᐁᕀ,"ah hey [indicates trouble]"
eku+,ᐁᑳ,"no; not; don't; not to; [negator in certain conjunct clauses]"
eku+ esu+,ᐁᑳ ᐁᓴ,"you shouldn't have ...; well
eku+ kikwu+y,ᐁᑳ ᑮᑲᐧᕀ,"nothing
eku+ nu+ni+tu+w,ᐁᑳ ᓈᓂᑕᐤ,"nowhere
eku+mu+,ᐁᑲᒫ,"there is not
eku+wi+yu+,ᐁᑳᐃᐧᔭ,"no; not; don't
eku+y,ᐁᑳᕀ,"not; don't [negator in conjunct and imperative clauses]"
eku+yu+,ᐁᑳᔭ,"not; [negator in conjunct and imperative clauses]"
ekomu+,ᐁᑰᒪ,"this is it (previously mentioned)"
eko+ni+,ᐁᑯᓂ,"this
eko+ni+,ᐁᑯᓂ,"those
eko+ni+k,ᐁᑯᓂᐠ,"those
eko+si+,ᐁᑯᓯ,"so
eko+si+ u+ni+,ᐁᑯᓯ ᐊᓂ,"that's the way; that's it
eko+si+ u+ni+ ki+yu+m,ᐁᑯᓯ ᐊᓂ ᑭᔮᒼ,"nevermind; let it go as is"
eko+si+ ekwu+,ᐁᑯᓯ ᐁᑲᐧ,"now thus
eko+si+ esu+,ᐁᑯᓯ ᐁᓴ,"thus then; and so it was"
eko+si+ i+si+,ᐁᑯᓯ ᐃᓯ,"just so
eko+si+ mu+ku+,ᐁᑯᓯ ᒫᑲ,"well
eko+si+ minu+,ᐁᑯᓯ ᒦᓇ,"also"
eko+si+ nu+wu+ts,ᐁᑯᓯ ᓇᐊᐧᐨ,"better
eko+si+ pi+tu+,ᐁᑯᓯ ᐱᑕ,"that's it for now"
eko+si+ pi+tu+mu+,ᐁᑯᓯ ᐱᑕᒫ,"that's it for now"
eko+spi,ᐁᑯᐢᐲ,"then; at that time; in the past"
eko+spihk,ᐁᑯᐢᐲᕁ,"then
eko+tu+,ᐁᑯᑕ,"there
eko+tu+ mwehtsi+,ᐁᑯᑕ ᒣᐧᐦᒋ,"at that exact place"
eko+te,ᐁᑯᑌ,"over there; a place in that direction"
eko+to+wu+,ᐁᑯᑐᐊᐧ,"of that kind
eko+to+wu+hk,ᐁᑯᑐᐊᐧᕁ,"of that kind
eko+to+wi+hk,ᐁᑯᑐᐃᐧᕁ,"in that place
eko+to+wi+w,ᐁᑯᑐᐃᐧᐤ,"it is of that kind"
eko+to+wi+wi+w,ᐁᑯᑐᐃᐧᐃᐧᐤ,"it is of that kind"
eko+yi+ko+hk,ᐁᑯᔨᑯᕁ,"that much
ekwu+,ᐁᑲᐧ,"and
ekwu+ u+ni+,ᐁᑲᐧ ᐊᓂ,"it was then; well
ekwu+ minu+,ᐁᑲᐧ ᒦᓇ,"and now; also"
ekwu+ wi+yu+,ᐁᑲᐧ ᐃᐧᔭ,"and then
ekwu+nu+,ᐁᑳᐧᓇ,"that's him/her"
ekwu+ni+,ᐁᑳᐧᓂ,"that's the end
ekwu+ni+hi+,ᐁᑳᐧᓂᐦᐃ,"that's him/her/it; and then there is that one"
ekwu+ni+hi+,ᐁᑳᐧᓂᐦᐃ,"that's them; and then there are those"
ekwu+ni+ki+,ᐁᑳᐧᓂᑭ,"that's them; and then there are those"
ekwu+ni+mu+,ᐁᑳᐧᓂᒪ,"that's it"
ekwu+ti+k,ᐁᑲᐧᑎᐠ,"o.k. now
ekwu+wu+,ᐁᑳᐧᐊᐧ,"this is him/her"
ekwu+yu+ts,ᐁᑲᐧᔮᐨ,"only now
ekwu+yu+k,ᐁᑲᐧᔮᐠ,"only now
ekwu+yi+ko+hk,ᐁᑲᐧᔨᑯᕁ,"that much
ekweyu+ts,ᐁᑫᐧᔮᐨ,"only now
ekweyu+k,ᐁᑫᐧᔮᐠ,"exactly then
emi+hkwu+n,ᐁᒥᐦᑳᐧᐣ,"spoon; ladle
emi+hkwu+ni+s,ᐁᒥᐦᑳᐧᓂᐢ,"table spoon
esu+,ᐁᓴ,"clam; clam shell
esu+,ᐁᓴ,"I understand; apparently
esu+ u+ni+mu+,ᐁᓴ ᐊᓂᒪ,"apparently that"
esu+ u+wu+,ᐁᓴ ᐊᐊᐧ,"apparently this one"
esu+ omu+,ᐁᓴ ᐆᒪ,"apparently this"
esu+hu+mu+ni+s,ᐁᓴᐦᐊᒫᓂᐢ,"spoon; clam used as a spoon"
esu+wehkwu+k,ᐁᓴᐁᐧᐦᑲᐧᐠ,"square needle for sewing leather"
esu+wehkwu+ko+s,ᐁᓴᐁᐧᐦᑲᐧᑯᐢ,"small square needle for sewing leather"
esehti+n,ᐁᓭᐦᑎᐣ,"it leaves a print
esi+ku+tsi+mi+nu+k,ᐁᓯᑳᒋᒥᓇᐠ,"cylindrical white beads"
esi+s,ᐁᓯᐢ,"shell
esi+si+s,ᐁᓯᓯᐢ,"small shell
esku+,ᐁᐢᑲ,"beyond belief"
esku+n,ᐁᐢᑲᐣ,"horn
esku+ni+ku+n,ᐁᐢᑲᓂᑲᐣ,"part of a horn
eskew,ᐁᐢᑫᐤ,"s/he makes a hole in the ice to hunt beaver; s/he breaks up a beaver lodge (i.e. in hunting)"
eskwu+,ᐁᐢᑲᐧ,"while; wait"
etu+tu+w,ᐁᑕᑕᐤ,"barely
etu+tu+wi+si+w,ᐁᑕᑕᐃᐧᓯᐤ,"it barely exists; s/he is barely alive
eti+kwe,ᐁᑎᑫᐧ,"apparently
eto+ke,ᐁᑐᑫ,"I wonder
eto+kwe,ᐁᑐᑫᐧ,"maybe
ewu+ko+,ᐁᐊᐧᑯ,"this (previously mentioned)
ewu+ko+,ᐁᐊᐧᑯ,"this (previously mentioned)
ewu+ko+ u+ni+,ᐁᐊᐧᑯ ᐊᓂ,"and so after that"
ewu+ko+ o+htsi+,ᐁᐊᐧᑯ ᐅᐦᒋ,"that's the reason
ewu+ko+ omu+,ᐁᐊᐧᑯ ᐆᒪ,"this same one (previously mentioned)"
ewu+ko+ omu+ o+htsi+,ᐁᐊᐧᑯ ᐆᒪ ᐅᐦᒋ,"about this; this is why
ewu+ko+ni+,ᐁᐊᐧᑯᓂ,"this
ewu+ko+ni+,ᐁᐊᐧᑯᓂ,"those
ewu+ko+ni+k,ᐁᐊᐧᑯᓂᐠ,"those
ewu+ko+ni+wi+w,ᐁᐊᐧᑯᓂᐃᐧᐤ,"s/he is of a that kind (previously mentioned)"
ewu+ko+yi+ko+hk,ᐁᐊᐧᑯᔨᑯᕁ,"that much
ewu+ko+yi+w,ᐁᐊᐧᑯᔨᐤ,"this (previously mentioned)"
ewu+kwu+,ᐁᐊᐧᑳᐧ,"there s/he (previously mentioned) is"
ewu+kwu+nu+,ᐁᐊᐧᑳᐧᓇ,"that same one (previously mentioned)"
ewu+kwu+ni+hi+,ᐁᐊᐧᑳᐧᓂᐦᐃ,"that same one; those same ones (previously mentioned)"
ewu+kwu+ni+hi+,ᐁᐊᐧᑳᐧᓂᐦᐃ,"those same ones (previously mentioned)"
ewu+kwu+ni+ki+,ᐁᐊᐧᑳᐧᓂᑭ,"those same ones (previously mentioned)"
ewu+kwu+ni+mu+,ᐁᐊᐧᑳᐧᓂᒪ,"that same one (previously mentioned)"
ewu+kwu+wu+,ᐁᐊᐧᑳᐧᐊᐧ,"this same one (previously mentioned)"
ewu+kwe,ᐁᐊᐧᑫᐧ,"there it is (previously mentioned)"
ewu+kwehu+,ᐁᐊᐧᑫᐧᐦᐋ,"there they are (previously mentioned)"
ewu+kwehku+k,ᐁᐊᐧᑫᐧᐦᑳᐠ,"there they are (previously mentioned)"
ey,ᐁᕀ,"hey! [introductory; exclamatory]"
eyu+pi+ts,ᐁᔮᐱᐨ,"further
eyi+hkwew,ᐁᔨᐦᑫᐧᐤ,"steer; castrated animal / transvestite
eyi+hkwewu+ti+m,ᐁᔨᐦᑫᐧᐊᐧᑎᒼ,"gelding"
eyi+k,ᐁᔨᐠ,"ant"
eyi+ko+hk,ᐁᔨᑯᕁ,"so much; as far
eyi+ko+hkweyi+mo+w,ᐁᔨᑯᐦᑫᐧᔨᒧᐤ,"s/he has courage to such an extent; s/he has confidence only so far"
eyi+ko+s,ᐁᔨᑯᐢ,"ant
eyi+ko+si+wi+w,ᐁᔨᑯᓯᐃᐧᐤ,"it is an ant"
eyi+ko+sku+w,ᐁᔨᑯᐢᑳᐤ,"there are numerous ants
eyini+mi+w,ᐁᔩᓂᒥᐤ,"s/he has ringworm"
eyi+we,ᐁᔨᐁᐧ,"anyway
eyi+wehk,ᐁᔨᐁᐧᕁ,"anyway
hu+,ᐦᐊ,"ha
hu+,ᐦᐋ,"who? what?"
hu+,ᐦᐋ,"oh!"
hu+,ᐦᐋ,"well"
hu+hu+,ᐦᐊᐦᐊ,"ha"
hu+m,ᐦᐋᒼ,"now then; [hortatory
hu+m ekwu+,ᐦᐋᒼ ᐁᑲᐧ,"now then (hortatory
hu+w,ᐦᐋᐤ,"now then; ready
hu+w ekwu+,ᐦᐋᐤ ᐁᑲᐧ,"now then (hortatory
hu+w mu+ku+,ᐦᐋᐤ ᒫᑲ,"come on then"
hey,ᐦᐁᕀ,"hey [introductory; exclamatory]"
hey hey,ᐦᐁᕀ ᐦᐁᕀ,"expression of deep concern / expression denoting pleasure at seeing someone"
i,ᐄ,"lo! look! behold!"
i+tsu+htso+pi+po+nesi+w,ᐃᒐᐦᒍᐱᐳᓀᓯᐤ,"s/he is so many years old (as an infant
i+tsu+pu+hku+ni+s,ᐃᒑᐸᐦᑳᓂᐢ,"small spy glass"
i+tsi+,ᐃᒋ,"then
i+tsi+ku+tew,ᐃᒋᑳᑌᐤ,"it is called thus
i+tswu+hi+ku+ni+s,ᐃᒐᐧᐦᐃᑲᓂᐢ,"small sign or symbol (for directions)"
ih,ᐄᐦ,"lo! look! behold!"
ihi,ᐄᐦᐄ,"enemy in sight!"
ihi,ᐄᐦᐄ,"yes"
i+hku+hi+pew,ᐃᐦᑲᐦᐃᐯᐤ,"s/he bails water"
i+hku+hi+pewi+n,ᐃᐦᑲᐦᐃᐯᐃᐧᐣ,"bailing water"
i+hku+stew,ᐃᐦᑲᐢᑌᐤ,"it dries up
i+hku+tu+wu+hku+w,ᐃᐦᑲᑕᐊᐧᐦᑳᐤ,"it is a marshy depression"
i+hku+tu+wu+w,ᐃᐦᑲᑕᐋᐧᐤ,"it is a marshy depression
i+hku+tu+wu+w,ᐃᐦᑲᑕᐋᐧᐤ,"slough
i+hku+tu+wu+wu+sko+si+yu+,ᐃᐦᑲᑕᐋᐧᐊᐧᐢᑯᓯᔭ,"marsh grass
i+hku+tu+wu+wi+peyu+w,ᐃᐦᑲᑕᐋᐧᐃᐧᐯᔮᐤ,"wet slough"
i+hku+tu+wu+wi+peyu+w,ᐃᐦᑲᑕᐋᐧᐃᐧᐯᔮᐤ,"it is a wet slough"
i+hku+teyi+htsi+kewi+n,ᐃᐦᑲᑌᔨᐦᒋᑫᐃᐧᐣ,"expectation
i+hku+teyi+htu+m,ᐃᐦᑲᑌᔨᐦᑕᒼ,"s/he expects s.t."
ihkeyi+htu+m,ᐄᐦᑫᔨᐦᑕᒼ,"s/he is impatient over s.t.; s/he is anxious about s.t.
i+hkeyi+htu+m,ᐃᐦᑫᔨᐦᑕᒼ,"s/he is tired of s.t.; s/he is impatient"
i+hkeyi+mew,ᐃᐦᑫᔨᒣᐤ,"s/he is tired of s.o."
i+hki+n,ᐃᐦᑭᐣ,"it happens
i+hki+pu+yi+hew,ᐃᐦᑭᐸᔨᐦᐁᐤ,"s/he drains s.o."
i+hki+pu+yi+htu+w,ᐃᐦᑭᐸᔨᐦᑖᐤ,"s/he drains s.t."
i+hki+pu+yi+w,ᐃᐦᑭᐸᔨᐤ,"it recedes
i+hkwu+,ᐃᐦᑲᐧ,"louse (insect)"
i+htu+ko+n,ᐃᐦᑕᑯᐣ,"it exists
i+htu+ko+w,ᐃᐦᑕᑯᐤ,"it exists
i+htu+si+mew,ᐃᐦᑕᓯᒣᐤ,"s/he perseveres in talking to s.o."
i+htu+si+wu+k,ᐃᐦᑕᓯᐊᐧᐠ,"they are so many
i+htu+teyi+htu+m,ᐃᐦᑕᑌᔨᐦᑕᒼ,"s/he thinks s.t. is there
i+htu+teyi+mew,ᐃᐦᑕᑌᔨᒣᐤ,"s/he thinks s.o. is there
i+htu+twewi+tu+m,ᐃᐦᑕᑌᐧᐃᐧᑕᒼ,"s/he makes a lot of noise talking"
i+htu+w,ᐃᐦᑖᐤ,"s/he exists
i+htu+wi+n,ᐃᐦᑖᐃᐧᐣ,"abode
i+hti+w,ᐃᐦᑎᐤ,"s/he does so
i+hti+wi+n,ᐃᐦᑎᐃᐧᐣ,"way of doing things
iku+te,ᐄᑲᑌ,"aside
iku+tehew,ᐄᑲᑌᐦᐁᐤ,"s/he puts s.o. aside"
iku+tehtu+hew,ᐄᑲᑌᐦᑕᐦᐁᐤ,"s/he leads s.o. aside"
iku+tehtu+tu+w,ᐄᑲᑌᐦᑕᑖᐤ,"s/he takes s.t. aside"
iku+tehtew,ᐄᑲᑌᐦᑌᐤ,"s/he walks off to one side; s/he walks away"
iku+teku+pu+wi+w,ᐄᑲᑌᑳᐸᐃᐧᐤ,"s/he stands aside
iku+tenu+m,ᐄᑲᑌᓇᒼ,"s/he takes s.t. aside; s/he clears the way"
iku+tenu+mu+so+w,ᐄᑲᑌᓇᒫᓱᐤ,"s/he thrusts (it/him) aside for him/herself"
iku+tenu+mu+wew,ᐄᑲᑌᓇᒪᐁᐧᐤ,"s/he take (it/him) aside for s.o.; clear the way for s.o."
iku+tenew,ᐄᑲᑌᓀᐤ,"s/he pushes s.o. aside
iku+tepu+htu+w,ᐄᑲᑌᐸᐦᑖᐤ,"s/he runs offside
iku+tepu+yi+ho+w,ᐄᑲᑌᐸᔨᐦᐅᐤ,"s/he moves aside quickly"
iku+tepu+yi+n,ᐄᑲᑌᐸᔨᐣ,"it moves off to the side
iku+tepi+tsi+w,ᐄᑲᑌᐱᒋᐤ,"s/he moves camp to one side"
iku+tepi+tu+m,ᐄᑲᑌᐱᑕᒼ,"s/he pulls s.t. aside"
iku+tepi+tew,ᐄᑲᑌᐱᑌᐤ,"s/he pulls s.o. aside"
iku+testu+mu+so+w,ᐄᑲᑌᐢᑕᒫᓱᐤ,"s/he thrusts (it/him) aside for him/herself"
iku+testu+mu+wew,ᐄᑲᑌᐢᑕᒪᐁᐧᐤ,"s/he thrusts (it/him) aside for s.o."
iku+testu+w,ᐄᑲᑌᐢᑖᐤ,"s/he sets s.t. aside
iku+testu+wew,ᐄᑲᑌᐢᑕᐁᐧᐤ,"s/he goes off to the side from s.o.
iku+tetu+tsi+mo+w,ᐄᑲᑌᑖᒋᒧᐤ,"s/he crawls off to one side"
iku+tetu+pew,ᐄᑲᑌᑖᐯᐤ,"s/he drags off to one side"
iki+nu+mu+wew,ᐄᑭᓇᒪᐁᐧᐤ,"s/he milks (it/her) for s.o."
iki+new,ᐄᑭᓀᐤ,"s/he milks s.o. (e.g. a cow)"
iki+ni+kesi+w,ᐄᑭᓂᑫᓯᐤ,"s/he milks a little by hand"
iki+ni+kew,ᐄᑭᓂᑫᐤ,"s/he milks (e.g. a cow) by hand"
i+su+pi+ko+,ᐃᓴᐱᑯ,"the fact is
i+su+wehkwu+k,ᐃᓴᐁᐧᐦᑲᐧᐠ,"square needle for sewing leather"
i+su+wehkwu+ko+s,ᐃᓴᐁᐧᐦᑲᐧᑯᐢ,"small square needle for sewing leather"
i+su+wesk,ᐃᓴᐁᐧᐢᐠ,"sword"
i+su+weyu+w,ᐃᓴᐁᐧᔮᐤ,"it is square"
i+si+,ᐃᓯ,"so
i+si+tsi+mew,ᐃᓯᒋᒣᐤ,"s/he paddles thither; s/he goes there by water (e.g. in a boat)"
i+sihtsi+ku+n,ᐃᓰᐦᒋᑲᐣ,"deed"
i+sihtsi+ku+tu+m,ᐃᓰᐦᒋᑳᑕᒼ,"s/he does things thus for s.t.
i+sihtsi+ku+tew,ᐃᓰᐦᒋᑳᑌᐤ,"it is made so"
i+sihtsi+kew,ᐃᓰᐦᒋᑫᐤ,"s/he does things thus
i+sihtsi+kewi+n,ᐃᓰᐦᒋᑫᐃᐧᐣ,"culture; ritual
i+sihew,ᐃᓰᐦᐁᐤ,"s/he dresses s.o. so / s/he makes s.o. thus
i+sihi+wew,ᐃᓰᐦᐃᐁᐧᐤ,"s/he dresses people so / s/he makes people thus
i+sihku+m,ᐃᓰᐦᑲᒼ,"s/he bothers with s.t. thus"
i+sihku+wew,ᐃᓰᐦᑲᐁᐧᐤ,"s/he bothers s.o. thus"
i+siho+w,ᐃᓰᐦᐅᐤ,"s/he is thus dressed
i+si+htu+m,ᐃᓯᐦᑕᒼ,"s/he hears s.t. so"
i+sihtu+w,ᐃᓰᐦᑖᐤ,"s/he makes s.t. thus
i+si+htu+wew,ᐃᓯᐦᑕᐁᐧᐤ,"s/he understands s.o.
i+si+hti+tu+w,ᐃᓯᐦᑎᑖᐤ,"s/he places s.t. so"
i+sihtwu+wi+n,ᐃᓰᐦᑖᐧᐃᐧᐣ,"way of doing things; such rite
i+si+ku+mu+w,ᐃᓯᑲᒫᐤ,"it is shaped thus as a body of water
i+si+ku+pu+wi+w,ᐃᓯᑳᐸᐃᐧᐤ,"s/he stands so"
i+si+ku+tesi+n,ᐃᓯᑳᑌᓯᐣ,"s/he lies with legs that way"
i+si+kwu+tu+m,ᐃᓯᑳᐧᑕᒼ,"s/he sews s.t. thus"
i+si+kwu+tew,ᐃᓯᑳᐧᑌᐤ,"s/he sews s.o. thus (e.g. pants)"
i+si+mu+ko+si+w,ᐃᓯᒫᑯᓯᐤ,"s/he smells so"
i+si+mu+kwu+n,ᐃᓯᒫᑲᐧᐣ,"it smells so"
i+si+mew,ᐃᓯᒣᐤ,"s/he speaks so to s.o."
i+si+mew,ᐃᓯᒣᐤ,"s/he places s.o. so (i.e. in a certain position)"
i+si+nu+ko+si+w,ᐃᓯᓈᑯᓯᐤ,"s/he looks thus
i+si+nu+ko+si+wi+n,ᐃᓯᓈᑯᓯᐃᐧᐣ,"appearance
i+si+nu+kwu+n,ᐃᓯᓈᑲᐧᐣ,"it looks thus
i+si+nu+m,ᐃᓯᓇᒼ,"s/he sees s.t. thus; s/he thinks s/he sees s.t.
i+si+nu+wew,ᐃᓯᓇᐁᐧᐤ,"s/he sees s.o. thus; s/he has a vision of s.o."
i+si+ni+skepu+yi+ho+w,ᐃᓯᓂᐢᑫᐸᔨᐦᐅᐤ,"s/he throws his/her own arms thus"
i+si+ni+skestu+kew,ᐃᓯᓂᐢᑫᐢᑖᑫᐤ,"s/he makes hand signs
i+si+ni+skestu+m,ᐃᓯᓂᐢᑫᐢᑕᒼ,"s/he makes hand signs to s.t.
i+si+ni+skestu+wew,ᐃᓯᓂᐢᑫᐢᑕᐁᐧᐤ,"s/he makes hand signs to s.o.
i+si+ni+skew,ᐃᓯᓂᐢᑫᐤ,"s/he has his/her own arm thither or thus; s/he makes hand signs
i+si+ni+skeyi+w,ᐃᓯᓂᐢᑫᔨᐤ,"s/he moves his/her own arms thus or there
i+si+pi+tu+m,ᐃᓯᐱᑕᒼ,"s/he pulls s.t. there"
i+si+pi+tew,ᐃᓯᐱᑌᐤ,"s/he pulls s.o. there"
i+si+si+mew,ᐃᓯᓯᒣᐤ,"s/he lays s.o. so"
i+si+si+n,ᐃᓯᓯᐣ,"s/he lies down so
i+si+si+tew,ᐃᓯᓯᑌᐤ,"s/he has such a foot"
i+si+stu+w,ᐃᓯᐢᑖᐤ,"s/he performs a ceremony so
i+si+stu+wi+n,ᐃᓯᐢᑖᐃᐧᐣ,"traditional ceremony; performing a rite thus
i+si+tu+tsi+mo+w,ᐃᓯᑖᒋᒧᐤ,"s/he crawls thither
i+si+tu+pu+hew,ᐃᓯᑖᐸᐦᐁᐤ,"s/he makes s.o. pull thither or thus"
i+si+tu+pu+so+w,ᐃᓯᑖᐹᓱᐤ,"s/he drives thither or thus"
i+si+tu+pew,ᐃᓯᑖᐯᐤ,"s/he drags thither"
i+si+wepu+n,ᐃᓯᐁᐧᐸᐣ,"it is in such a state; it happens thus
i+si+wepi+si+w,ᐃᓯᐁᐧᐱᓯᐤ,"s/he has such a disposition
i+si+wepi+si+wi+n,ᐃᓯᐁᐧᐱᓯᐃᐧᐣ,"disposition
i+si+yu+wesi+w,ᐃᓯᔭᐁᐧᓯᐤ,"s/he is thus full of anger
i+si+yi+hku+tsi+ku+tew,ᐃᓯᔨᐦᑳᒋᑳᑌᐤ,"it is named thus"
i+si+yi+hku+so+w,ᐃᓯᔨᐦᑳᓱᐤ,"s/he is named thus
i+si+yi+hku+so+wi+n,ᐃᓯᔨᐦᑳᓱᐃᐧᐣ,"name
i+si+yi+hku+tu+m,ᐃᓯᔨᐦᑳᑕᒼ,"s/he calls s.t. thus
i+si+yi+hku+tu+w,ᐃᓯᔨᐦᑳᑖᐤ,"s/he calls s.t. thus
i+si+yi+hku+tew,ᐃᓯᔨᐦᑳᑌᐤ,"it is called thus
i+si+yi+hku+tew,ᐃᓯᔨᐦᑳᑌᐤ,"s/he calls s.o. thus
i+si+yi+hku+ti+so+w,ᐃᓯᔨᐦᑳᑎᓱᐤ,"s/he calls him/herself so
i+sku+,ᐃᐢᑲ,"it seems (through dream or magic)"
i+sku+ni+ye,ᐃᐢᑳᓂᔦ,"it seems (through dream or magic)"
i+skeku+ni+,ᐃᐢᑫᑳᓂ,"it seems (through dream or magic)"
i+ski+pew,ᐃᐢᑭᐯᐤ,"it floods
i+ski+sku+wew,ᐃᐢᑭᐢᑲᐁᐧᐤ,"s/he wears s.o. out by treading"
i+sko+,ᐃᐢᑯ,"so far
i+sko+tsehi+ku+ni+s,ᐃᐢᑯᒉᐦᐃᑲᓂᐢ,"a match
i+sko+tses,ᐃᐢᑯᒉᐢ,"spark; ember
i+sko+hew,ᐃᐢᑯᐦᐁᐤ,"s/he makes s.o. such a height"
i+sko+hew,ᐃᐢᑯᐦᐁᐤ,"s/he leaves s.o. over; s/he lets s.o. survive
i+sko+hk,ᐃᐢᑯᕁ,"so far
i+sko+hku+so+w,ᐃᐢᑯᐦᑲᓱᐤ,"it is burnt done
i+sko+htu+w,ᐃᐢᑯᐦᑖᐤ,"s/he makes s.t. such a length"
i+sko+htu+w,ᐃᐢᑯᐦᑖᐤ,"s/he leaves s.t. as a leftover"
i+sko+ku+pu+wi+w,ᐃᐢᑯᑳᐸᐃᐧᐤ,"s/he stands to such a height"
i+sko+nu+m,ᐃᐢᑯᓇᒼ,"s/he holds s.t. so far
i+sko+nu+m,ᐃᐢᑯᓇᒼ,"s/he leaves a portion of s.t.; s/he takes a portion of s.t. and leaves the rest; s/he has so much of s.t. leftover"
i+sko+nu+mu+so+w,ᐃᐢᑯᓇᒫᓱᐤ,"s/he puts (it/him) so far for oneself / s/he keeps s.t. back for him/herself"
i+sko+nu+mu+wew,ᐃᐢᑯᓇᒪᐁᐧᐤ,"s/he puts (it/him) so far for s.o. / s/he leaves a portion of (it/him) for s.o."
i+sko+new,ᐃᐢᑯᓀᐤ,"s/he leaves so much of s.o.; s/he leaves a portion of s.o.; s/he takes a portion of s.o. and leaves the rest"
i+sko+ni+ku+n,ᐃᐢᑯᓂᑲᐣ,"reserve
i+sko+ni+ku+niwu+si+nu+hi+ku+n,ᐃᐢᑯᓂᑲᓃᐊᐧᓯᓇᐦᐃᑲᐣ,"Treaty card"
i+sko+ni+ko+wi+si+w,ᐃᐢᑯᓂᑯᐃᐧᓯᐤ,"s/he is left over (e.g. to survive) by the powers"
i+sko+pu+hi+ku+n,ᐃᐢᑯᐸᐦᐃᑲᐣ,"hoist"
i+sko+pu+yi+htsi+ku+n,ᐃᐢᑯᐸᔨᐦᒋᑲᐣ,"remainder; leftover"
i+sko+pu+yi+w,ᐃᐢᑯᐸᔨᐤ,"s/he has just so much left"
i+sko+pu+yi+wi+n,ᐃᐢᑯᐸᔨᐃᐧᐣ,"being limited
i+sko+peku+w,ᐃᐢᑯᐯᑳᐤ,"it goes so far
i+sko+pew,ᐃᐢᑯᐯᐤ,"s/he is so deep in water
i+sko+pi+tsi+ku+n,ᐃᐢᑯᐱᒋᑲᐣ,"leftover piece of cloth"
i+sko+pi+tu+m,ᐃᐢᑯᐱᑕᒼ,"s/he pulls s.t. up"
i+sko+pi+tew,ᐃᐢᑯᐱᑌᐤ,"s/he pulls s.o. so far; s/he pulls s.o. up (e.g. socks)"
i+sko+pi+to+new,ᐃᐢᑯᐱᑐᓀᐤ,"s/he has his/her arm reach so far
i+sko+su+m,ᐃᐢᑯᓴᒼ,"s/he cuts s.t. just so long"
i+sko+su+wu+tsi+ku+n,ᐃᐢᑯᓵᐋᐧᒋᑲᐣ,"clipping
i+sko+su+wu+tu+m,ᐃᐢᑯᓵᐋᐧᑕᒼ,"s/he has meat leftover in filleting s.t.
i+sko+su+wu+tew,ᐃᐢᑯᓵᐋᐧᑌᐤ,"s/he has meat leftover in filleting s.o. (e.g. fish)
i+sko+si+hew,ᐃᐢᑯᓯᐦᐁᐤ,"s/he makes s.o. so long"
i+sko+si+w,ᐃᐢᑯᓯᐤ,"it extends so far
i+sko+ski+wew,ᐃᐢᑯᐢᑭᐁᐧᐤ,"s/he is so far in the mud"
i+sko+swew,ᐃᐢᑯᓭᐧᐤ,"s/he cuts s.o. just so long"
i+sko+tehkew,ᐃᐢᑯᑌᐦᑫᐤ,"s/he makes a fire"
